timestamp,bot,minor,user,domain,old_length,new_length,length_diff,length_diff_percent
1726188906.0,True,True,BadzilBot,commons.wikimedia.org,8365.0,8407.0,42.0,0.502092050209205
1726188908.0,False,False,Quesotiotyo,www.wikidata.org,6730.0,7082.0,352.0,5.2303120356612185
1726188907.0,False,False,DrThneed,www.wikidata.org,8587.0,9390.0,803.0,9.351345056480726
1726188907.0,False,False,Warren L.T. Peace,en.wikipedia.org,6419.0,6400.0,-19.0,-0.2959962610998598
1726188907.0,False,False,RevengerTime,www.wikidata.org,7614.0,8053.0,439.0,5.765694772786971
1726188908.0,True,False,Cewbot,www.wikidata.org,43865.0,44301.0,436.0,0.993958737034082
1726188907.0,True,True,BadzilBot,commons.wikimedia.org,11209.0,11251.0,42.0,0.3746989026674993
1726188908.0,False,False,Stuartyeates,www.wikidata.org,4314.0,4629.0,315.0,7.3018080667593885
1726188908.0,True,False,Emijrpbot,commons.wikimedia.org,4075.0,5694.0,1619.0,39.73006134969325
1726188908.0,True,False,BotMultichillT,commons.wikimedia.org,678.0,5276.0,4598.0,678.1710914454277
1726188908.0,True,False,Emijrpbot,commons.wikimedia.org,5500.0,7118.0,1618.0,29.41818181818181
1726188907.0,True,False,Twofivesixbot,www.wikidata.org,35549.0,33861.0,-1688.0,-4.748375481729443
1726188908.0,False,False,Quesotiotyo,www.wikidata.org,7241.0,7594.0,353.0,4.875017262809004
1726188908.0,False,False,DrThneed,www.wikidata.org,13355.0,14159.0,804.0,6.020217147135904
1726188908.0,True,False,Emijrpbot,commons.wikimedia.org,4764.0,6396.0,1632.0,34.25692695214106
1726188906.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188908.0,False,True,DanTD,commons.wikimedia.org,220.0,267.0,47.0,21.363636363636363
,,,,,,,,
1726188915.0,True,False,Cewbot,www.wikidata.org,48736.0,50120.0,1384.0,2.839789888378201
1726188913.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188914.0,True,,Leaderbot,commons.wikimedia.org,,,,
1726188911.0,False,,Smasongarrison,en.wikipedia.org,,,,
1726188911.0,False,,Smasongarrison,en.wikipedia.org,,,,
1726188914.0,False,False,Clovermoss,en.wikipedia.org,,83.0,,
1726188915.0,False,False,Stuartyeates,www.wikidata.org,4561.0,4876.0,315.0,6.906380179785135
1726188914.0,True,True,BadzilBot,commons.wikimedia.org,8366.0,8408.0,42.0,0.5020320344250537
1726188912.0,False,False,Pazio Paz,it.wikipedia.org,55687.0,55652.0,-35.0,-0.0628512938387774
1726188914.0,False,False,Waraka Saki,bn.wikipedia.org,,13908.0,,
1726188910.0,False,False,BWa,ja.wikipedia.org,168944.0,168402.0,-542.0,-0.3208163651860972
1726188912.0,False,,2001:56A:F272:C700:B007:1C00:1A94:FCD5,ja.wikipedia.org,,,,
1726188906.0,True,,JJMC89 bot III,en.wikipedia.org,,,,
1726188906.0,True,,JJMC89 bot III,en.wikipedia.org,,,,
1726188914.0,True,False,Twofivesixbot,www.wikidata.org,27159.0,25398.0,-1761.0,-6.484038440296034
1726188914.0,False,,Clovermoss,en.wikipedia.org,,,,
1726188915.0,False,False,DrThneed,www.wikidata.org,7730.0,8533.0,803.0,10.38809831824062
1726188914.0,False,False,BeSerious9020,en.wikipedia.org,57816.0,57812.0,-4.0,-0.006918500069185
1726188915.0,True,True,OrlodrimBot,fr.wikipedia.org,1818.0,43.0,-1775.0,-97.63476347634764
1726188915.0,False,False,Pnjpowder,fa.wikipedia.org,,1108.0,,
1726188914.0,False,False,76.158.90.223,en.wikipedia.org,6286.0,6299.0,13.0,0.2068087814190264
1726188914.0,False,False,IdeasMagnet,www.wikidata.org,16429.0,16422.0,-7.0,-0.0426075841499786
1726188911.0,False,,M4V3R1CK32,en.wikipedia.org,,,,
1726188914.0,False,False,Jrooster49,en.wikipedia.org,3046.0,3046.0,0.0,0.0
1726188913.0,False,False,LordTort,en.wikipedia.org,24611.0,25280.0,669.0,2.718296696599082
1726188915.0,True,False,Emijrpbot,commons.wikimedia.org,6238.0,7855.0,1617.0,25.921769798012186
1726188911.0,False,,M4V3R1CK32,en.wikipedia.org,,,,
1726188914.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188915.0,False,True,Godsfriendchuck,commons.wikimedia.org,341.0,343.0,2.0,0.5865102639296188
1726188915.0,True,False,BotMultichillT,commons.wikimedia.org,632.0,4288.0,3656.0,578.4810126582278
1726188915.0,True,False,CuratorBot,commons.wikimedia.org,7166.0,8908.0,1742.0,24.30923806865755
1726188916.0,False,False,DrThneed,www.wikidata.org,6972.0,7775.0,803.0,11.517498565691335
1726188916.0,False,,Yunus Emre Sürücü,tr.wiktionary.org,,,,
1726188914.0,False,,Waraka Saki,bn.wikipedia.org,,,,
1726188914.0,False,,Waraka Saki,bn.wikipedia.org,,,,
1726188914.0,False,False,Yoursmile,de.wiktionary.org,10461.0,10482.0,21.0,0.2007456266131345
1726188915.0,True,True,BadzilBot,commons.wikimedia.org,8363.0,8405.0,42.0,0.5022121248355853
1726188914.0,False,,Waraka Saki,bn.wikipedia.org,,,,
1726188916.0,False,True,Hilohello,commons.wikimedia.org,228.0,255.0,27.0,11.842105263157894
1726188914.0,False,,Waraka Saki,bn.wikipedia.org,,,,
1726188916.0,True,False,Cewbot,www.wikidata.org,50120.0,50538.0,418.0,0.8339984038308059
1726188914.0,False,,Waraka Saki,bn.wikipedia.org,,,,
1726188914.0,False,,Waraka Saki,bn.wikipedia.org,,,,
1726188915.0,True,False,Twofivesixbot,www.wikidata.org,27032.0,25295.0,-1737.0,-6.4257176679490975
1726188911.0,False,True,Anaka Satamiya,ja.wikipedia.org,66428.0,66430.0,2.0,0.0030107785873426
1726188914.0,False,,Waraka Saki,bn.wikipedia.org,,,,
1726188913.0,True,True,JJMC89 bot III,en.wikipedia.org,18131.0,18131.0,0.0,0.0
1726188914.0,False,,Waraka Saki,bn.wikipedia.org,,,,
1726188916.0,True,False,Escarbot,www.wikidata.org,14205.0,14337.0,132.0,0.9292502639915524
1726188914.0,False,,Waraka Saki,bn.wikipedia.org,,,,
1726188916.0,False,False,Hurricane Clyde,en.wikipedia.org,2713.0,2765.0,52.0,1.9166973829708809
1726188916.0,False,False,DrThneed,www.wikidata.org,7730.0,8533.0,803.0,10.38809831824062
1726188915.0,False,,Scann,commons.wikimedia.org,,,,
1726188916.0,False,True,HwætGrimmalkin,commons.wikimedia.org,9740.0,9801.0,61.0,0.6262833675564682
1726188916.0,True,False,Emijrpbot,commons.wikimedia.org,3324.0,4943.0,1619.0,48.70637785800241
1726188916.0,False,,Hilohello,commons.wikimedia.org,,,,
1726188917.0,True,False,Cewbot,www.wikidata.org,50538.0,50815.0,277.0,0.5481024179825082
1726188915.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188916.0,True,False,Emijrpbot,commons.wikimedia.org,5510.0,7130.0,1620.0,29.4010889292196
1726188917.0,False,False,DrThneed,www.wikidata.org,6945.0,7748.0,803.0,11.56227501799856
1726188917.0,True,False,BotMultichillT,commons.wikimedia.org,632.0,4288.0,3656.0,578.4810126582278
1726188916.0,True,True,BadzilBot,commons.wikimedia.org,8651.0,8693.0,42.0,0.4854930065888336
1726188916.0,True,False,Twofivesixbot,www.wikidata.org,26019.0,24258.0,-1761.0,-6.768130981206041
1726188917.0,False,False,Scann,commons.wikimedia.org,442.0,5645.0,5203.0,1177.1493212669684
1726188916.0,False,False,Miraschulman,en.wikipedia.org,339.0,579.0,240.0,70.79646017699115
1726188909.0,True,True,JJMC89 bot III,en.wikipedia.org,75868.0,75868.0,0.0,0.0
1726188918.0,True,False,Cewbot,www.wikidata.org,50815.0,52199.0,1384.0,2.723605234674801
1726188917.0,False,,AradhanaChatterjee,commons.wikimedia.org,,,,
1726188917.0,False,False,Quesotiotyo,www.wikidata.org,6723.0,7075.0,352.0,5.235757846199613
1726188904.0,False,False,Red Phoenix,en.wikipedia.org,197688.0,197960.0,272.0,0.1375905467200841
1726188917.0,False,,AradhanaChatterjee,commons.wikimedia.org,,,,
1726188916.0,False,,HwætGrimmalkin,commons.wikimedia.org,,,,
1726188917.0,False,False,Stuartyeates,www.wikidata.org,4615.0,4930.0,315.0,6.825568797399784
1726188917.0,False,,AradhanaChatterjee,commons.wikimedia.org,,,,
1726188917.0,False,False,Avemundi,it.wikipedia.org,5818.0,5784.0,-34.0,-0.5843932622894465
1726188918.0,True,False,Emijrpbot,commons.wikimedia.org,6238.0,7853.0,1615.0,25.88970823982045
1726188917.0,False,,AradhanaChatterjee,commons.wikimedia.org,,,,
1726188918.0,False,False,DrThneed,www.wikidata.org,7721.0,8524.0,803.0,10.40020722704313
1726188915.0,False,,Scann,commons.wikimedia.org,,,,
1726188917.0,False,,AradhanaChatterjee,commons.wikimedia.org,,,,
1726188915.0,False,,Scann,commons.wikimedia.org,,,,
1726188917.0,False,,AradhanaChatterjee,commons.wikimedia.org,,,,
1726188918.0,True,False,Leaderbot,commons.wikimedia.org,3618.0,3618.0,0.0,0.0
1726188917.0,True,True,BadzilBot,commons.wikimedia.org,8469.0,8511.0,42.0,0.495926319518243
1726188918.0,False,False,Quesotiotyo,www.wikidata.org,6721.0,7073.0,352.0,5.237315875613748
1726188917.0,False,True,Parisii1976,fr.wikipedia.org,4282.0,4265.0,-17.0,-0.3970107426436244
1726188916.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188917.0,False,,AradhanaChatterjee,commons.wikimedia.org,,,,
1726188915.0,False,,Scann,commons.wikimedia.org,,,,
1726188918.0,False,False,IdeasMagnet,www.wikidata.org,15820.0,15810.0,-10.0,-0.0632111251580278
1726188916.0,True,False,Emijrpbot,commons.wikimedia.org,39000.0,40618.0,1618.0,4.148717948717949
1726188915.0,False,,Scann,commons.wikimedia.org,,,,
1726188917.0,False,,AradhanaChatterjee,commons.wikimedia.org,,,,
1726188918.0,False,False,Stuartyeates,www.wikidata.org,5275.0,5590.0,315.0,5.971563981042654
1726188915.0,False,,Scann,commons.wikimedia.org,,,,
1726188918.0,False,True,Cantons-de-l'Est,fr.wikisource.org,8770.0,8770.0,0.0,0.0
1726188915.0,False,,Scann,commons.wikimedia.org,,,,
1726188918.0,True,True,NaggoBot,fr.wikipedia.org,9634.0,9634.0,0.0,0.0
1726188917.0,True,False,Twofivesixbot,www.wikidata.org,26020.0,24259.0,-1761.0,-6.767870868562643
1726188913.0,True,,JJMC89 bot III,en.wikipedia.org,,,,
1726188917.0,False,False,Vg8443,zh.wikipedia.org,33357.0,33775.0,418.0,1.2531102916928982
1726188918.0,False,False,DrThneed,www.wikidata.org,6959.0,7762.0,803.0,11.539014226181925
1726188913.0,True,,JJMC89 bot III,en.wikipedia.org,,,,
1726188918.0,False,False,Ewan2,ro.wikipedia.org,16360.0,16360.0,0.0,0.0
1726188918.0,True,False,Emijrpbot,commons.wikimedia.org,3431.0,5047.0,1616.0,47.099970853978434
1726188919.0,True,False,Cewbot,www.wikidata.org,52199.0,52617.0,418.0,0.8007816241690453
1726188919.0,False,False,Quesotiotyo,www.wikidata.org,6394.0,6746.0,352.0,5.505161088520488
1726188918.0,False,False,AradhanaChatterjee,commons.wikimedia.org,386.0,673.0,287.0,74.35233160621762
1726188917.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188918.0,True,True,BadzilBot,commons.wikimedia.org,8419.0,8461.0,42.0,0.4988715999524884
,,,,,,,,
1726188919.0,True,False,BotMultichillT,commons.wikimedia.org,632.0,4288.0,3656.0,578.4810126582278
1726188919.0,False,False,Stuartyeates,www.wikidata.org,6708.0,7023.0,315.0,4.695885509838998
1726188916.0,False,False,122.52.156.149,en.wikipedia.org,38737.0,38737.0,0.0,0.0
1726188919.0,False,False,Quesotiotyo,www.wikidata.org,6374.0,6726.0,352.0,5.522434891747725
1726188920.0,True,False,Cewbot,www.wikidata.org,52617.0,52894.0,277.0,0.5264458254936617
1726188919.0,False,False,IdeasMagnet,www.wikidata.org,16543.0,16532.0,-11.0,-0.0664933808861754
1726188917.0,False,False,Leonst,uk.wikipedia.org,29030.0,28287.0,-743.0,-2.559421288322425
1726188919.0,True,False,Emijrpbot,commons.wikimedia.org,5510.0,7129.0,1619.0,29.382940108892925
1726188916.0,True,False,OrlodrimBot,fr.wikipedia.org,40325.0,40325.0,0.0,0.0
1726188919.0,False,False,Novem Linguae,meta.wikimedia.org,14971.0,15592.0,621.0,4.148019504375125
,,,,,,,,
1726188918.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188919.0,False,True,Billofocham,commons.wikimedia.org,11053.0,11055.0,2.0,0.01809463494074
1726188920.0,False,False,Stuartyeates,www.wikidata.org,5142.0,5457.0,315.0,6.126021003500584
1726188920.0,False,False,DrThneed,www.wikidata.org,9415.0,10218.0,803.0,8.528943175783324
1726188919.0,False,False,Somegreenguy,commons.wikimedia.org,1137.0,1156.0,19.0,1.6710642040457344
1726188920.0,False,False,Quesotiotyo,www.wikidata.org,6394.0,6746.0,352.0,5.505161088520488
1726188919.0,True,True,BadzilBot,commons.wikimedia.org,8364.0,8406.0,42.0,0.5021520803443328
1726188920.0,False,False,IdeasMagnet,www.wikidata.org,16074.0,16063.0,-11.0,-0.0684334950852308
,,,,,,,,
1726188920.0,True,False,Emijrpbot,commons.wikimedia.org,4612.0,6243.0,1631.0,35.3642671292281
1726188921.0,False,,SAYYED SHAH ZAHID KAMAL QADRI RAZZAQI ISMAILY RAZVI NOORI HIKMATI HASANI HUSSAINI,simple.wikipedia.org,,,,
1726188921.0,False,,SAYYED SHAH ZAHID KAMAL QADRI RAZZAQI ISMAILY RAZVI NOORI HIKMATI HASANI HUSSAINI,simple.wikipedia.org,,,,
1726188918.0,False,,Eskivor,fr.wikipedia.org,,,,
1726188921.0,False,,Bích Phê,vi.wikipedia.org,,,,
1726188920.0,True,False,Emijrpbot,commons.wikimedia.org,5005.0,6621.0,1616.0,32.28771228771229
1726188918.0,False,,Eskivor,fr.wikipedia.org,,,,
1726188920.0,False,True,Engrigg22,en.wikipedia.org,153.0,150.0,-3.0,-1.96078431372549
1726188918.0,False,,Eskivor,fr.wikipedia.org,,,,
1726188920.0,False,False,Fenoharimanana,mg.wiktionary.org,,121.0,,
1726188919.0,False,,Somegreenguy,commons.wikimedia.org,,,,
,,,,,,,,
1726188920.0,False,False,Stuartyeates,www.wikidata.org,5773.0,6088.0,315.0,5.456435129049021
1726188919.0,True,False,Twofivesixbot,www.wikidata.org,23917.0,22156.0,-1761.0,-7.362963582389096
1726188920.0,False,False,Bích Phê,vi.wikipedia.org,2026.0,2023.0,-3.0,-0.1480750246791707
1726188919.0,False,,Somegreenguy,commons.wikimedia.org,,,,
1726188920.0,False,False,Quesotiotyo,www.wikidata.org,6373.0,6725.0,352.0,5.523301427898949
1726188920.0,False,False,TadejM,www.wikidata.org,31188.0,31190.0,2.0,0.0064127228421187
1726188919.0,False,False,Kerry Raymond,en.wikipedia.org,7418.0,7431.0,13.0,0.1752493933674845
1726188919.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188920.0,True,True,BadzilBot,commons.wikimedia.org,8365.0,8407.0,42.0,0.502092050209205
1726188920.0,False,,Fenoharimanana,mg.wiktionary.org,,,,
1726188920.0,False,True,HwætGrimmalkin,commons.wikimedia.org,9742.0,9803.0,61.0,0.6261547936768631
1726188920.0,False,,Fenoharimanana,mg.wiktionary.org,,,,
1726188920.0,True,False,WP 1.0 bot,en.wikipedia.org,9566.0,9882.0,316.0,3.303366088229145
1726188919.0,False,,Billofocham,commons.wikimedia.org,,,,
1726188921.0,True,False,Cewbot,www.wikidata.org,54278.0,54696.0,418.0,0.770109436604149
1726188920.0,False,,Fenoharimanana,mg.wiktionary.org,,,,
1726188921.0,True,False,Emijrpbot,commons.wikimedia.org,3047.0,4670.0,1623.0,53.265507056120775
1726188920.0,True,False,InternetArchiveBot,sh.wikipedia.org,3936.0,4065.0,129.0,3.277439024390244
1726188919.0,False,,Billofocham,commons.wikimedia.org,,,,
1726188921.0,True,False,BotMultichillT,commons.wikimedia.org,632.0,4288.0,3656.0,578.4810126582278
1726188921.0,False,False,Rafael Carl Floehr,commons.wikimedia.org,2874.0,3038.0,164.0,5.706332637439109
1726188921.0,False,False,Stuartyeates,www.wikidata.org,4662.0,4977.0,315.0,6.756756756756757
1726188917.0,False,,Vg8443,zh.wikipedia.org,,,,
1726188917.0,False,False,636Buster,en.wikipedia.org,105718.0,105618.0,-100.0,-0.0945912711175012
1726188920.0,False,,Engrigg22,en.wikipedia.org,,,,
1726188920.0,False,False,MargaretRDonald,en.wikipedia.org,874.0,912.0,38.0,4.3478260869565215
1726188921.0,True,True,BadzilBot,commons.wikimedia.org,10661.0,10703.0,42.0,0.3939592908732764
1726188920.0,True,False,Twofivesixbot,www.wikidata.org,27835.0,26098.0,-1737.0,-6.240344889527573
1726188920.0,False,,HwætGrimmalkin,commons.wikimedia.org,,,,
1726188921.0,True,False,Emijrpbot,commons.wikimedia.org,5510.0,7128.0,1618.0,29.364791288566245
1726188922.0,True,False,Cewbot,www.wikidata.org,54696.0,54973.0,277.0,0.5064355711569402
1726188922.0,True,True,EmausBot,fa.wikipedia.org,53.0,54.0,1.0,1.8867924528301887
1726188921.0,False,False,IdeasMagnet,www.wikidata.org,21806.0,21795.0,-11.0,-0.0504448316976978
1726188920.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188921.0,True,False,WP 1.0 bot,en.wikipedia.org,2661.0,3679.0,1018.0,38.256294626080425
1726188922.0,False,False,Quesotiotyo,www.wikidata.org,6364.0,6716.0,352.0,5.531112507856694
1726188922.0,False,False,Stuartyeates,www.wikidata.org,5189.0,5504.0,315.0,6.070533821545577
1726188922.0,True,False,DifoolBot,www.wikidata.org,30122.0,29066.0,-1056.0,-3.5057433105371487
1726188922.0,True,True,KiranBOT,en.wikipedia.org,1010.0,1010.0,0.0,0.0
1726188922.0,True,False,Emijrpbot,commons.wikimedia.org,4839.0,6458.0,1619.0,33.457325893779704
1726188921.0,False,True,Kennethmacalpine,fr.wikipedia.org,6241.0,6287.0,46.0,0.7370613683704534
1726188922.0,True,False,BotMultichillT,commons.wikimedia.org,632.0,4288.0,3656.0,578.4810126582278
1726188922.0,False,False,Quesotiotyo,www.wikidata.org,6716.0,7068.0,352.0,5.24121500893389
1726188922.0,False,False,DrThneed,www.wikidata.org,8631.0,9434.0,803.0,9.303672807322442
1726188922.0,False,False,Stuartyeates,www.wikidata.org,4719.0,5034.0,315.0,6.675143038779402
1726188923.0,True,True,KiranBOT,en.wikipedia.org,1010.0,1072.0,62.0,6.138613861386139
1726188921.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188922.0,True,True,BadzilBot,commons.wikimedia.org,9766.0,9808.0,42.0,0.4300634855621544
1726188923.0,False,,CptViraj,commons.wikimedia.org,,,,
1726188921.0,True,False,Twofivesixbot,www.wikidata.org,31184.0,29496.0,-1688.0,-5.413032324268856
1726188923.0,True,False,Emijrpbot,commons.wikimedia.org,3826.0,5445.0,1619.0,42.31573444851019
1726188923.0,False,False,Quesotiotyo,www.wikidata.org,6776.0,7128.0,352.0,5.194805194805195
1726188923.0,False,False,Stuartyeates,www.wikidata.org,4662.0,4977.0,315.0,6.756756756756757
1726188923.0,True,False,Cewbot,www.wikidata.org,54973.0,56357.0,1384.0,2.5175995488694447
1726188910.0,False,,BWa,ja.wikipedia.org,,,,
1726188923.0,False,False,DrThneed,www.wikidata.org,7763.0,8566.0,803.0,10.343939198763366
1726188923.0,False,True,Cantons-de-l'Est,fr.wikisource.org,8726.0,8726.0,0.0,0.0
1726188922.0,True,False,Emijrpbot,commons.wikimedia.org,6679.0,8296.0,1617.0,24.21021110944752
1726188919.0,False,,Kerry Raymond,en.wikipedia.org,,,,
1726188909.0,True,,JJMC89 bot III,en.wikipedia.org,,,,
1726188924.0,False,,45.239.51.82,es.wikipedia.org,,,,
1726188919.0,False,,Kerry Raymond,en.wikipedia.org,,,,
1726188909.0,True,,JJMC89 bot III,en.wikipedia.org,,,,
1726188919.0,False,,Kerry Raymond,en.wikipedia.org,,,,
1726188924.0,True,,Mr.Ibrahembot,ar.wikipedia.org,,,,
1726188924.0,False,False,Amire80,www.wikidata.org,69352.0,69281.0,-71.0,-0.10237628330834
1726188922.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188921.0,False,,Kennethmacalpine,fr.wikipedia.org,,,,
1726188922.0,False,False,45.239.51.82,es.wikipedia.org,7237.0,7274.0,37.0,0.5112615724747823
1726188921.0,False,False,Contributor19,en.wikipedia.org,63778.0,63763.0,-15.0,-0.0235190818150459
1726188924.0,False,False,Quesotiotyo,www.wikidata.org,6452.0,6804.0,352.0,5.455672659640422
1726188923.0,False,False,GiovanniPen,it.wikipedia.org,6390.0,6383.0,-7.0,-0.109546165884194
1726188923.0,True,True,BadzilBot,commons.wikimedia.org,6059.0,6101.0,42.0,0.6931836936788249
1726188923.0,True,False,SchlurcherBot,commons.wikimedia.org,3782.0,5375.0,1593.0,42.12057112638816
1726188924.0,False,False,Stuartyeates,www.wikidata.org,4313.0,4628.0,315.0,7.303501043357293
1726188922.0,True,False,Twofivesixbot,www.wikidata.org,26023.0,24262.0,-1761.0,-6.767090650578335
1726188924.0,True,False,BotMultichillT,commons.wikimedia.org,632.0,4288.0,3656.0,578.4810126582278
1726188924.0,False,False,DrThneed,www.wikidata.org,7783.0,8586.0,803.0,10.31735834511114
1726188924.0,False,False,Babr,en.wiktionary.org,431.0,506.0,75.0,17.40139211136891
1726188924.0,True,False,Cewbot,www.wikidata.org,56357.0,56775.0,418.0,0.7417002324467236
1726188924.0,False,False,Stuartyeates,www.wikidata.org,5841.0,6156.0,315.0,5.392912172573189
1726188924.0,True,False,Emijrpbot,commons.wikimedia.org,5510.0,7129.0,1619.0,29.382940108892925
1726188923.0,False,False,Oursana,commons.wikimedia.org,3675.0,3776.0,101.0,2.748299319727891
1726188924.0,False,False,Quesotiotyo,www.wikidata.org,6730.0,7082.0,352.0,5.2303120356612185
1726188924.0,True,False,Mr.Ibrahembot,www.wikidata.org,2105.0,2269.0,164.0,7.790973871733967
1726188921.0,True,True,JJMC89 bot III,en.wikipedia.org,17768.0,17768.0,0.0,0.0
1726188923.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188923.0,True,False,Twofivesixbot,www.wikidata.org,26135.0,24374.0,-1761.0,-6.738090682992157
1726188925.0,False,,Skibbidi 1233334,en.wikipedia.org,,,,
1726188923.0,False,False,Cfls,en.wikipedia.org,20000.0,19986.0,-14.0,-0.0699999999999999
1726188923.0,False,False,ماجد السكندري,en.wikipedia.org,950.0,1246.0,296.0,31.157894736842103
1726188925.0,False,False,DrThneed,www.wikidata.org,7681.0,8484.0,803.0,10.45436792084364
1726188925.0,False,False,Achim Adotz,de.wikipedia.org,810.0,1256.0,446.0,55.06172839506173
1726188924.0,True,True,BadzilBot,commons.wikimedia.org,6063.0,6105.0,42.0,0.6927263730826323
1726188925.0,False,False,Lorevdoreb,www.wikidata.org,2105.0,2540.0,435.0,20.665083135391924
1726188925.0,False,False,Quesotiotyo,www.wikidata.org,7197.0,7550.0,353.0,4.904821453383354
1726188914.0,False,False,UtherSRG,en.wikipedia.org,92953.0,93139.0,186.0,0.2001011263756952
1726188925.0,False,False,Albertoleoncio,www.wikidata.org,10661.0,11081.0,420.0,3.939592908732764
1726188923.0,False,,Scann,commons.wikimedia.org,,,,
1726188925.0,False,False,Stuartyeates,www.wikidata.org,5216.0,5531.0,315.0,6.039110429447852
1726188924.0,False,False,Jdcooper,en.wikipedia.org,17858.0,17687.0,-171.0,-0.9575540374062046
1726188923.0,True,True,JJMC89 bot III,en.wikipedia.org,10664.0,10664.0,0.0,0.0
1726188925.0,True,False,CuratorBot,commons.wikimedia.org,10233.0,11975.0,1742.0,17.023355809635493
1726188925.0,True,False,BotMultichillT,commons.wikimedia.org,632.0,4288.0,3656.0,578.4810126582278
1726188925.0,True,False,NikkiBot,commons.wikimedia.org,5323.0,5011.0,-312.0,-5.861356377982341
1726188925.0,True,False,Emijrpbot,commons.wikimedia.org,6243.0,7859.0,1616.0,25.88499119013295
1726188925.0,True,False,Cewbot,www.wikidata.org,56775.0,57052.0,277.0,0.4878907970057243
1726188924.0,False,False,Firstboy1368,fa.wikipedia.org,22496.0,22533.0,37.0,0.1644736842105263
1726188925.0,True,False,Emijrpbot,commons.wikimedia.org,4696.0,6315.0,1619.0,34.47614991482112
1726188923.0,False,,Oursana,commons.wikimedia.org,,,,
1726188924.0,True,False,Twofivesixbot,www.wikidata.org,27156.0,25395.0,-1761.0,-6.484754750331419
1726188923.0,False,,Oursana,commons.wikimedia.org,,,,
1726188925.0,False,False,DrThneed,www.wikidata.org,7723.0,8526.0,803.0,10.397513919461348
1726188923.0,False,,Oursana,commons.wikimedia.org,,,,
1726188926.0,False,False,Quesotiotyo,www.wikidata.org,6723.0,7075.0,352.0,5.235757846199613
1726188924.0,True,False,Emijrpbot,commons.wikimedia.org,5690.0,7307.0,1617.0,28.4182776801406
1726188923.0,False,,Oursana,commons.wikimedia.org,,,,
1726188924.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188926.0,False,False,Stuartyeates,www.wikidata.org,4396.0,4711.0,315.0,7.165605095541401
1726188925.0,False,False,Scann,commons.wikimedia.org,454.0,5711.0,5257.0,1157.9295154185022
1726188924.0,False,False,2806:2F0:9FA0:64CA:39A4:29D2:3F9B:4960,es.wikipedia.org,71121.0,71118.0,-3.0,-0.0042181634116505
1726188919.0,False,False,192.12.184.6,en.wikipedia.org,88069.0,88406.0,337.0,0.3826545095322985
1726188925.0,True,True,BadzilBot,commons.wikimedia.org,6112.0,6154.0,42.0,0.68717277486911
1726188926.0,False,False,IdeasMagnet,www.wikidata.org,14420.0,14411.0,-9.0,-0.0624133148404993
1726188926.0,True,True,OrlodrimBot,fr.wikipedia.org,6630.0,43.0,-6587.0,-99.35143288084464
1726188923.0,False,,Scann,commons.wikimedia.org,,,,
1726188923.0,False,,Scann,commons.wikimedia.org,,,,
1726188926.0,False,False,Quesotiotyo,www.wikidata.org,6717.0,7069.0,352.0,5.240434717880007
1726188926.0,True,False,Cewbot,www.wikidata.org,57052.0,58436.0,1384.0,2.425857112809367
1726188923.0,False,,Scann,commons.wikimedia.org,,,,
1726188923.0,False,,Scann,commons.wikimedia.org,,,,
1726188923.0,False,,Scann,commons.wikimedia.org,,,,
1726188926.0,False,False,Stuartyeates,www.wikidata.org,4314.0,4629.0,315.0,7.3018080667593885
1726188923.0,False,,Scann,commons.wikimedia.org,,,,
1726188926.0,True,False,Emijrpbot,commons.wikimedia.org,3823.0,5440.0,1617.0,42.29662568663353
1726188925.0,True,False,Twofivesixbot,www.wikidata.org,27153.0,25392.0,-1761.0,-6.485471218649873
1726188925.0,True,,BadzilBot,commons.wikimedia.org,,,,
1726188926.0,True,True,BadzilBot,commons.wikimedia.org,8646.0,8688.0,42.0,0.4857737682165163
1726188925.0,False,True,Anaka Satamiya,ja.wikipedia.org,85287.0,85280.0,-7.0,-0.0082075814602459
1726188927.0,False,False,Quesotiotyo,www.wikidata.org,6720.0,7072.0,352.0,5.238095238095238
1726188927.0,True,False,BotMultichillT,commons.wikimedia.org,632.0,4288.0,3656.0,578.4810126582278
1726188921.0,True,,JJMC89 bot III,en.wikipedia.org,,,,
1726188921.0,True,,JJMC89 bot III,en.wikipedia.org,,,,
1726188927.0,False,False,Stuartyeates,www.wikidata.org,7030.0,7345.0,315.0,4.480796586059744
1726188927.0,True,False,Cewbot,www.wikidata.org,58436.0,58854.0,418.0,0.7153124786090765
1726188927.0,False,False,IdeasMagnet,www.wikidata.org,17227.0,17219.0,-8.0,-0.0464387299007372
1726188926.0,True,False,Twofivesixbot,www.wikidata.org,23926.0,22165.0,-1761.0,-7.360193931288138
